"","Name","Day","Media","Type","Date","UniqueId","Path","Class","Relative","MinorAx","MidAx","MajorAx","CellSurfaceArea","CellVolume","MitoVolSur","MitoLength","MitoVolLen","MitoToCellVolRatio","MitoToCellSurRatio","MitoQuasiDensity","Nodes","Edges","avgDegree","avgDegreeCor","Loops","MultipleEdges","avgCC","sdCC","DiameterTop","DiameterGeo","avgEdgeLength","stdEdgeLength","maxEdgeLength","FracLongEdges","Clusters","Phi","Beta","Pk1","Pk3","avgBETgeo","sdBETgeo","maxBETgeo","avgBETtop","sdBETtop","maxBETtop","avgGeoSTopSRatio","sdGeoSTopSRatio","avgEdgeLengthProjected","avgEdgeLengthGeodesic","avgEdgeLengthSpherical","avgEdgeTension","netTension","avgLongEdgesTension","LongestEdgeTension","logNodes","logNormLength","Meshedness","Redundancy"
"5185","RFP-100511_5_11_111","3","Glucose","WT","24",112,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.516446,1.704357,2.105523,39.439114,22.794805,3.849,41.46294,2.93084,0.168854263065641,0.0975934702792766,1.0513151994236,26,31,2.38461538461538,2.25,0,1,0.0576923076923077,0.0576923076923077,9,16.30784,1.3375135483871,1.09175666703879,5.04622,0.32258064516129,3,0.846153846153846,0.950137134577111,0.346153846153846,0.576923076923077,0.0974358974358974,0.114919518474869,0.39,0.083974358974359,0.108821826549288,0.384444444444444,1.26900545633218,0.623856432477714,1.53894548387097,1.26806774193548,1.20824322580645,0.91947215788165,0.823984835866872,0.771409644066643,0.507609983527757,3.25809653802148,-0.281054579632953,0.127659574468085,0.258064516129032
"5186","RFP-100511_5_12_113","3","Glucose","WT","24",114,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.77274,2.1675,2.365873,55.39411,38.078865,5.44531,69.56777,4.91746,0.143000848370875,0.0983012453851141,1.25586944171501,45,65,2.88888888888889,2.81395348837209,0,3,0.0508474576271186,0.0508474576271186,9,8.94701,1.07027307692308,0.788635435069104,4.66544,0.0769230769230769,1,1,1,0.0888888888888889,0.866666666666667,0.0874559548978154,0.0733239455762744,0.278012684989429,0.0792342024900164,0.0536709375719524,0.196110607738515,1.01221492218214,0.368710270900175,1.19645630769231,1.05759323076923,0.997629538461538,0.951348410295615,0.883938029303458,0.649179676813202,0.709955677459106,3.80666248977032,-0.673810683730751,0.247058823529412,0.323076923076923
"5187","RFP-100511_5_12_114","3","Glucose","WT","24",115,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.960279,2.42844,2.698043,69.921224,53.800053,5.62764,57.54967,4.06795,0.104602870930257,0.0804854331497401,0.82306439601229,42,45,2.14285714285714,2.14285714285714,0,1,0.0441176470588235,0.0441176470588235,12,22.84972,1.27888133333333,1.00887992332541,5.51126,0.0666666666666667,3,0.904761904761905,0.960524701622911,0.428571428571429,0.571428571428571,0.0937862950058072,0.103037404735849,0.302439024390244,0.089082462253194,0.111177527988109,0.392093495934959,1.27005266302948,0.427826290941861,1.43310333333333,1.24157222222222,1.21359688888889,0.948405579902508,0.8663521976007,0.661855543006953,0.331892611153391,3.73766961828337,-0.612186757498843,0.0506329113924051,0.133333333333333
"5188","RFP-100511_5_12_115","3","Glucose","WT","24",116,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.540718,1.720163,2.075679,39.625589,23.043133,3.73737,43.22786,3.0556,0.16219018481558,0.0943170838419588,1.0909076960345,39,48,2.46153846153846,2.33333333333333,0,2,0.1125,0.1125,16,15.53769,0.90058,0.571973741258602,3.15035,0.0833333333333333,1,1,1,0.307692307692308,0.615384615384615,0.144034722982091,0.165352275331341,0.462304409672831,0.135426924900609,0.145928535725321,0.462304409672831,0.899642666682807,0.247751984408092,1.02621770833333,0.942027083333333,0.904394791666667,0.955342071159696,0.917960268745769,0.914517059827235,0.790130384272679,3.66356164612965,-0.678941703514028,0.136986301369863,0.208333333333333
"5189","RFP-100511_5_12_116","3","Glucose","WT","24",117,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.830185,2.237361,2.409549,58.452106,41.329053,5.72513,58.94792,4.16678,0.138525554892342,0.0979456582796178,1.00848239753757,44,54,2.45454545454545,2.23076923076923,1,2,0.197802197802198,0.197802197802198,13,14.15199,1.09162814814815,0.819983521661567,4.91494,0.0925925925925926,3,0.909090909090909,0.964169388843576,0.340909090909091,0.545454545454545,0.0883418906674721,0.09197519487375,0.258028792912514,0.0837612000402698,0.0924940890798932,0.367478774455519,1.06308203291529,0.336277202502021,1.19937425925926,0.99058037037037,0.945466481481481,0.935582179998099,0.825914315504952,0.616682706067857,0,3.78418963391826,-0.680921439890118,0.132530120481928,0.240740740740741
"5190","RFP-100511_5_12_117","3","Glucose","WT","24",118,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,2.502508,2.738323,2.890079,92.248384,82.958002,7.61838,64.81122,4.58123,0.0918341789379161,0.0825855117418642,0.702572957809212,45,42,1.86666666666667,1.71428571428571,1,3,0.133333333333333,0.133333333333333,11,14.88903,1.54312380952381,1.43313735598571,6.84339,0.119047619047619,10,0.4,0.404581615523243,0.6,0.333333333333333,0.0135541461122856,0.0234301999749359,0.0750528541226216,0.0135541461122856,0.0220906883652359,0.0750528541226216,1.34325504354543,0.69247167230524,1.72034452380952,1.32238952380952,1.25922761904762,0.890135559831393,0.768677148970853,0.614230861673621,0,3.80666248977032,-0.56292144944536,-0.0235294117647059,0.166666666666667
"51911","RFP-100511_5_12_118","3","Glucose","WT","24",119,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.422263,1.719912,2.452128,43.112866,25.125681,3.86761,36.28727,2.565,0.1539305541609,0.0897089513835615,0.841680764159822,26,24,1.84615384615385,1.84615384615385,0,0,0.0909090909090909,0.0909090909090909,10,20.14096,1.51197,1.19543645080855,4.72913,0.25,3,0.846153846153846,0.949134793238843,0.576923076923077,0.423076923076923,0.107692307692308,0.148565793074297,0.37,0.107692307692308,0.148565793074297,0.37,1.58716033404864,0.581164688139437,1.70278041666667,1.50825916666667,1.34615583333333,0.945893144297522,0.885762575082469,0.886554469677108,0.514644054512325,3.25809653802148,-0.202985174046769,-0.0212765957446809,0.0416666666666666
"51921","RFP-100511_5_12_119","3","Glucose","WT","24",120,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,2.391848,2.708362,3.016866,91.834238,81.862486,6.10839,49.18253,3.47651,0.074617694849873,0.0665153883021276,0.535557664234117,33,24,1.45454545454545,1.375,1,0,0.142857142857143,0.142857142857143,4,11.35725,2.0492725,2.48265498851751,10.90647,0.208333333333333,11,0.272727272727273,0.341466504169976,0.787878787878788,0.181818181818182,0.00366568914956012,0.00885225507353662,0.0383064516129032,0.00366568914956012,0.00885225507353662,0.0383064516129032,2.11602261111111,1.2935666627069,2.27743666666667,1.54628083333333,1.48021375,0.902914983054502,0.678956677902496,0.621509649243924,0,3.49650756146648,-0.27699561992594,-0.131147540983607,0.0833333333333334
"51931","RFP-100511_5_12_120","3","Glucose","WT","24",121,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.87065,2.293663,2.625038,64.140415,47.17874,6.20588,66.44549,4.69675,0.131539757102458,0.0967545969261346,1.03593794957516,42,49,2.33333333333333,2.33333333333333,0,2,0.0789473684210526,0.0789473684210526,11,14.49203,1.35603020408163,0.941455205826088,4.2443,0.102040816326531,2,0.904761904761905,0.902291021149971,0.333333333333333,0.666666666666667,0.0856271777003484,0.0886491630723377,0.245121951219512,0.081794425087108,0.0871092894465787,0.249186991869919,1.29435264726705,0.461478358196425,1.52234979591837,1.33031040816327,1.22453387755102,0.911388718987394,0.873853310014567,0.925961042293331,0.878820302482188,3.73766961828337,-0.510463745081471,0.10126582278481,0.183673469387755
"5194","RFP-100511_5_12_121","3","Glucose","WT","24",122,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.688286,1.764242,2.489159,48.863117,31.055977,4.38929,54.47175,3.85038,0.141334790401216,0.0898282850027762,1.11478254651663,32,45,2.8125,2.6551724137931,0,2,0.142857142857143,0.142857142857143,9,9.2758,1.21048288888889,0.801145111834594,4.79511,0.155555555555556,2,0.9375,0.996640459188647,0.15625,0.75,0.0854166666666667,0.0730411835188528,0.255913978494624,0.0813172043010753,0.0604695362435833,0.193440860215054,1.11999255165101,0.36369879497462,1.36284133333333,1.19248,1.12396111111111,0.93734321765007,0.874995475139684,0.806506740155192,0.120956203174503,3.46573590279973,-0.487979943947158,0.23728813559322,0.333333333333333
"5195","RFP-100511_5_12_122","3","Glucose","WT","24",123,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,2.532312,2.813194,2.905447,94.997516,86.699851,7.45167,70.04338,4.95107,0.0859478985725131,0.0784406825963744,0.737318015767907,44,48,2.18181818181818,2.18181818181818,0,1,0.0405405405405405,0.0405405405405405,13,20.85882,1.45923666666667,1.44123668378906,6.68628,0.104166666666667,4,0.863636363636364,0.977374443487577,0.409090909090909,0.590909090909091,0.0849189570119803,0.119282502354777,0.450719822812846,0.0797845565287426,0.113235171456429,0.450719822812846,1.59241104321654,0.635772682583512,1.60508895833333,1.35595458333333,1.30384666666667,0.960052008205938,0.84478469326791,0.691321812366915,0.858454292890066,3.78418963391826,-0.633499780514285,0.0602409638554217,0.166666666666667
"5196","RFP-100511_5_12_123","3","Glucose","WT","24",124,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.903668,2.351159,2.934039,71.692277,55.00822,5.46094,45.11,3.18864,0.0992749810846452,0.0761719424813359,0.629217007572517,22,21,1.90909090909091,1.90909090909091,0,0,0.2,0.2,7,12.68999,2.14809523809524,1.88503180632216,8.61193,0.380952380952381,4,0.727272727272727,0.877346486366659,0.545454545454545,0.454545454545455,0.0627705627705628,0.0854320923346913,0.242857142857143,0.0556277056277056,0.0700684775219542,0.228571428571429,1.9564172158343,0.954428274679094,2.39669285714286,1.82886142857143,1.79130761904762,0.887448004589902,0.763077097309686,0.778688109927398,0.424945052464379,3.09104245335832,-0.106097877374661,0,0.142857142857143
"5197","RFP-100511_5_12_124","3","Glucose","WT","24",125,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.526081,1.68546,2.624249,46.732698,28.274155,3.88621,42.37376,2.99522,0.137447432116008,0.0831582631929361,0.9067261641945,26,28,2.15384615384615,2.04,0,1,0.13953488372093,0.13953488372093,10,13.39139,1.51334821428571,1.05422311636317,3.85453,0.321428571428571,3,0.846153846153846,0.898803150535414,0.461538461538462,0.5,0.0992307692307692,0.130385096940845,0.426666666666667,0.0964102564102564,0.116198343709029,0.4,1.36567589709789,0.566462959252832,1.69434571428571,1.4425175,1.33042535714286,0.914388761188065,0.851371410118697,0.79664851094838,0.499981669958437,3.25809653802148,-0.242385365437853,0.0638297872340425,0.178571428571429
"5198","RFP-100511_5_12_125","3","Glucose","WT","24",126,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,2.097295,2.583875,2.830927,78.593933,64.261104,7.9421,85.56127,6.04797,0.12359109174346,0.101052329319109,1.08864980710407,55,66,2.4,2.30769230769231,0,2,0.0535714285714286,0.0535714285714286,12,14.69474,1.29638303030303,0.967553734331261,4.86905,0.106060606060606,4,0.890909090909091,0.96346840533475,0.327272727272727,0.618181818181818,0.0694873260910997,0.0635299693684913,0.202655485674354,0.0609999364716346,0.052442028588711,0.154426918682684,1.24334483451931,0.380983497613263,1.44064696969697,1.24606151515152,1.21320378787879,0.946497188766621,0.864931896128318,0.677398672941488,0.366444005230934,4.00733318523247,-0.657057028258087,0.114285714285714,0.227272727272727
"5199","RFP-100511_5_12_126","3","Glucose","WT","24",127,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,2.394403,2.890581,2.954077,94.652555,85.643139,7.21055,69.21987,4.89286,0.0841929672848633,0.0761791374781167,0.731304823203135,50,54,2.16,2.08333333333333,0,2,0.075,0.075,10,18.13753,1.28184944444444,0.965488860894317,5.01117,0.0740740740740741,6,0.76,0.889422069125527,0.44,0.52,0.0462414965986395,0.0515589748837389,0.156462585034014,0.0430612244897959,0.0500855922330248,0.160714285714286,1.43865032946526,0.547095530455823,1.41818240740741,1.29573018518519,1.252225,0.941456049857279,0.913655520204853,0.880234984543765,0.7160218344768,3.91202300542815,-0.761290398684173,0.0526315789473684,0.185185185185185
"5200","RFP-100511_5_12_127","3","Glucose","WT","24",128,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,2.673826,2.744103,2.93463,97.378495,90.193536,7.62284,72.56525,5.12934,0.0845164779879569,0.0782805279543497,0.745187631006209,45,40,1.77777777777778,1.61904761904762,0,0,0.0526315789473684,0.0526315789473684,11,25.84092,1.8141315,1.41700968967888,6.50587,0.175,7,0.6,0.747754090593764,0.644444444444444,0.288888888888889,0.0331219168428471,0.0599930803804021,0.191331923890063,0.0327460653042048,0.0593797314435131,0.191331923890063,1.77286349106861,0.753212349833493,1.99919675,1.8034965,1.71605175,0.940030808471022,0.902110560153722,0.847434118768468,0.874634738047211,3.80666248977032,-0.428183733576953,-0.0470588235294118,0.05
"52011","RFP-100511_5_12_128","3","Glucose","WT","24",129,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.894458,2.292669,2.552087,63.249029,46.431238,5.96848,67.8432,4.79555,0.128544494118378,0.0943647688251467,1.07263622971983,46,51,2.21739130434783,1.95,0,1,0.137931034482759,0.137931034482759,12,19.77418,1.33025901960784,1.20573176603796,5.49345,0.156862745098039,6,0.782608695652174,0.980673084307184,0.456521739130435,0.41304347826087,0.0617918313570488,0.0885173093469457,0.311111111111111,0.0581906016688625,0.0860048911348989,0.303838383838384,1.34376330244572,0.479234896889041,1.4831837254902,1.11445470588235,1.07667392156863,0.878749597804966,0.751393564215399,0.615290870810078,0.260637813438162,3.8286413964891,-0.522654089514043,0.0689655172413793,0.215686274509804
"52021","RFP-100511_5_12_129","3","Glucose","WT","24",130,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,1.351653,1.529549,2.466815,39.08606,21.362583,3.2276,34.23088,2.41964,0.151086598469857,0.0825767549863046,0.875782312159373,20,20,2,1.77777777777778,0,1,0,0,6,11.72062,1.7115435,1.49579739949273,5.3087,0.35,3,0.8,0.857453812888775,0.55,0.35,0.0713450292397661,0.088822446859889,0.245614035087719,0.0701754385964912,0.0883519698921386,0.241715399610136,1.7521981420765,0.858180179706341,1.9426195,1.4456885,1.3070235,0.849303188664561,0.744195402136136,0.678558590027099,0.743986650271082,2.99573227355399,-0.0299752223903529,0.0285714285714286,0.15
"52031","RFP-100511_5_12_130","3","Glucose","WT","24",131,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_24H_DAY3/cells","Single",NA,2.212142,2.721103,2.725353,81.779548,68.717808,6.97167,65.41082,4.62362,0.101453614469193,0.0852495540816635,0.799843256653852,39,40,2.05128205128205,2,0,2,0.111111111111111,0.111111111111111,10,14.66534,1.63527,1.38891956303064,5.89415,0.2,6,0.692307692307692,0.912345514807952,0.487179487179487,0.487179487179487,0.0453003610898348,0.0607519840587599,0.230440967283073,0.0415070941386731,0.0496026559808036,0.182266477003319,1.61751399289891,0.718363018049041,1.7959895,1.440436,1.3842035,0.885974692184203,0.80202918780984,0.702374890491576,0.961313574309582,3.66356164612965,-0.444693542133924,0.0273972602739726,0.175
"61161","020714_2_11_80","6","Glucose","DDFIX","24",81,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.48321,1.601875,2.52256,43.145299,25.105066,NA,44.04726,12.4540693584084,0.496077937353694,0.288654144184013,1.02090519757436,14,15,2.14285714285714,2.14285714285714,0,1,0,0,8,18.44276,2.936484,2.1414767380405,6.54624,0.466666666666667,1,1,1,0.428571428571429,0.571428571428571,0.228937728937729,0.245366567633907,0.602564102564103,0.1996336996337,0.221927613919298,0.602564102564103,2.29283219884877,1.01995334256538,NA,NA,NA,NA,NA,NA,NA,2.63905732961526,0.460438337759052,0.0869565217391304,0.133333333333333
"61171","020714_2_11_84","6","Glucose","DDFIX","24",85,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.762482,1.972764,2.616214,55.921025,38.103226,NA,56.47277,15.9672995423879,0.41905374475085,0.285533027021374,1.00986650369874,28,28,2,2,0,1,0,0,9,23.5969,2.01688464285714,1.96455526355436,8.53581,0.321428571428571,2,0.928571428571429,0.940543203388111,0.5,0.5,0.117114367114367,0.153469223700335,0.501424501424501,0.114265364265364,0.143090970285817,0.444444444444444,1.97060437138475,0.923207391985044,NA,NA,NA,NA,NA,NA,NA,3.3322045101752,-0.0449040253717357,0.0196078431372549,0.0714285714285714
"61181","020714_2_15_87","6","Glucose","DDFIX","24",88,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.540492,1.631706,2.492748,44.169825,26.246314,NA,43.36413,12.2609189013581,0.467148221321979,0.277585860966353,0.981759153449216,18,16,1.77777777777778,1.77777777777778,0,0,0.142857142857143,0.142857142857143,5,12.32275,2.710258125,2.60643388464576,9.11852,0.5,4,0.666666666666667,0.731708211371933,0.611111111111111,0.388888888888889,0.048202614379085,0.0708069627999786,0.220588235294118,0.045343137254902,0.0652935136665853,0.205882352941176,2.39159152415459,1.54799687287782,NA,NA,NA,NA,NA,NA,NA,2.89037175789616,0.368535071100114,-0.032258064516129,0.125
"61191","020714_2_15_88","6","Glucose","DDFIX","24",89,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.613791,1.678162,2.502608,46.322296,28.389819,NA,45.43375,12.8460901702532,0.452489329722503,0.277319806648901,0.980818178788029,20,19,1.9,1.9,0,0,0,0,8,23.03827,2.39125,2.70618419445166,12.60593,0.421052631578947,1,1,1,0.55,0.45,0.164619883040936,0.219666460135528,0.649122807017544,0.164619883040936,0.219666460135528,0.649122807017544,1.9636284858396,1.27241166708708,NA,NA,NA,NA,NA,NA,NA,2.99573227355399,0.219516665128297,0,0
"61201","020714_2_16_95","6","Glucose","DDFIX","24",96,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.721332,2.074741,2.793189,60.036153,41.784714,NA,39.15681,11.071327197061,0.264961181667081,0.184411003101098,0.652220504534992,10,9,1.8,1.8,1,0,0,0,3,11.50938,4.35075666666667,4.68217132752263,14.07365,0.555555555555556,2,0.4,0.67926728454131,0.6,0.4,0.0472222222222222,0.0818279670195767,0.194444444444444,0.0472222222222222,0.0818279670195767,0.194444444444444,3.0189880952381,2.15092871597252,NA,NA,NA,NA,NA,NA,NA,2.30258509299405,0.688388434437608,0,0.111111111111111
"61211","020714_2_16_97","6","Glucose","DDFIX","24",98,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.917845,2.166778,2.687303,63.737611,46.7771,NA,51.39438,14.5314185979422,0.310652404658309,0.227988127731085,0.806343055437079,16,18,2.25,2.25,0,0,0,0,6,20.4333,2.85524333333333,2.97378778287102,12.18385,0.388888888888889,1,1,1,0.375,0.625,0.148809523809524,0.14806895086455,0.457142857142857,0.136904761904762,0.115542036536946,0.304761904761905,2.40689809722222,1.5219375604469,NA,NA,NA,NA,NA,NA,NA,2.77258872223978,0.237281779601456,0.111111111111111,0.166666666666667
"61221","020714_2_16_98","6","Glucose","DDFIX","24",99,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.463665,1.495323,2.34855,38.741301,21.53103,NA,40.35423,11.4098897258346,0.529927724118844,0.294514882859369,1.04163332047109,22,22,2,2,0,0,0,0,10,20.0795,1.83428318181818,1.44345843348663,6.38863,0.363636363636364,1,1,1,0.5,0.5,0.181385281385281,0.211875633509277,0.528571428571429,0.167532467532468,0.196786824343649,0.533333333333333,1.604965646018,0.676295913845081,NA,NA,NA,NA,NA,NA,NA,3.09104245335832,0.0437127719239515,0.0256410256410256,0.0454545454545454
"6123","020714_2_2_100","6","Glucose","DDFIX","24",101,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,2.316072,2.781557,2.813399,87.277386,75.920629,NA,53.88562,15.2358001133518,0.200680636001472,0.174567557664385,0.61740643790592,21,23,2.19047619047619,2.1,0,1,0,0,9,29.56711,2.34285304347826,2.04460873047862,6.60774,0.347826086956522,1,1,1,0.428571428571429,0.523809523809524,0.174436090225564,0.189986773954925,0.489473684210526,0.16140350877193,0.17938628662091,0.510526315789474,2.22331808125472,1.16515075503429,NA,NA,NA,NA,NA,NA,NA,3.04452243772342,-0.117664136221326,0.0810810810810811,0.130434782608696
"6124","020714_2_2_101","6","Glucose","DDFIX","24",102,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.712136,1.865931,2.639286,53.433386,35.319028,NA,39.07174,11.0472742212273,0.312785341126243,0.206748533982618,0.731223359118585,12,14,2.33333333333333,2.33333333333333,0,0,0.125,0.125,6,21.40004,2.79083857142857,2.25288703203709,7.72943,0.428571428571429,1,1,1,0.333333333333333,0.666666666666667,0.2,0.231546591839173,0.563636363636364,0.181818181818182,0.212989172678888,0.563636363636364,2.62872886868687,1.37377106888305,NA,NA,NA,NA,NA,NA,NA,2.484906649788,0.302636359094479,0.157894736842105,0.214285714285714
"6125","020714_2_2_102","6","Glucose","DDFIX","24",103,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.741233,1.947206,2.754744,57.343952,39.123587,NA,62.74299,17.7401624803432,0.453439059162525,0.309364141493827,1.09415182964718,24,25,2.08333333333333,2.08333333333333,0,0,0,0,10,27.27342,2.5097196,1.73510754438901,6.24919,0.48,1,1,1,0.458333333333333,0.541666666666667,0.160573122529644,0.20336013053934,0.608695652173913,0.159255599472991,0.192467924309198,0.569169960474308,2.38470118003796,0.906353294263096,NA,NA,NA,NA,NA,NA,NA,3.17805383034795,0.161149467091277,0.0465116279069767,0.08
"6126","020714_2_21_104","6","Glucose","DDFIX","24",105,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.608684,1.748577,2.689426,50.250869,31.688646,NA,49.27178,13.9312675869563,0.439629625922052,0.277234361597932,0.980515978738597,16,13,1.625,1.625,0,0,0,0,4,19.1692,3.79013692307692,2.41755633169593,7.80028,0.692307692307692,3,0.5,0.54279041674565,0.6875,0.3125,0.0255952380952381,0.0472645535221936,0.142857142857143,0.0255952380952381,0.0472645535221936,0.142857142857143,3.94000708333333,1.62517928359722,NA,NA,NA,NA,NA,NA,NA,2.77258872223978,0.639400349226333,-0.0740740740740741,0
"6127","020714_2_21_105","6","Glucose","DDFIX","24",106,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.888019,2.231046,2.650431,63.734854,46.764874,NA,34.93022,9.87628702862477,0.211190284156967,0.154958965288047,0.548055228933293,8,8,2,2,0,0,0.25,0.25,4,24.2823,4.3662775,2.98052250548576,8.80035,0.625,1,1,1,0.5,0.5,0.255952380952381,0.293474544153464,0.666666666666667,0.208333333333333,0.244057988828968,0.571428571428571,4.51332583333333,2.01733652779395,NA,NA,NA,NA,NA,NA,NA,2.07944154167984,0.66205715316603,0.0909090909090909,0.125
"6128","020714_2_21_106","6","Glucose","DDFIX","24",107,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.546001,1.851855,2.646423,50.332405,31.736919,NA,36.29736,10.2628367568634,0.323372182311187,0.203901179704474,0.721152903383019,10,10,2,2,0,0,0.4,0.4,5,10.87973,3.629736,3.1909809404431,10.87973,0.6,2,0.8,0.700261120918987,0.5,0.5,0.113888888888889,0.154076967565423,0.333333333333333,0.102777777777778,0.129662694195817,0.333333333333333,2.4480455862069,1.92989620276824,NA,NA,NA,NA,NA,NA,NA,2.30258509299405,0.595347489709862,0.0666666666666667,0.2
"6129","020714_2_21_108","6","Glucose","DDFIX","24",109,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.441841,1.483668,2.543582,40.802774,22.792302,NA,38.04051,10.7557008079328,0.471900592047825,0.263602195476533,0.93230205377703,18,15,1.66666666666667,1.66666666666667,0,0,0,0,5,19.73684,2.536034,2.23623670605264,7.42081,0.466666666666667,3,0.555555555555556,0.622830503586834,0.666666666666667,0.333333333333333,0.0367647058823529,0.0606339062590832,0.169117647058824,0.0367647058823529,0.0606339062590832,0.169117647058824,2.31307084699454,1.43259058610235,NA,NA,NA,NA,NA,NA,NA,2.89037175789616,0.341738532262333,-0.0645161290322581,0
"6130","020714_2_25_109","6","Glucose","DDFIX","24",110,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.712554,1.88509,2.64229,53.836627,35.731003,NA,50.61176,14.3101380061125,0.400496398215087,0.265806734253847,0.940099014746968,14,18,2.57142857142857,2.57142857142857,0,1,0.103448275862069,0.103448275862069,6,19.54184,2.81176444444444,1.70180271937531,6.44563,0.555555555555556,1,1,1,0.214285714285714,0.785714285714286,0.161172161172161,0.155701687104783,0.448717948717949,0.146520146520147,0.10722059652297,0.292735042735043,2.64332361172161,1.29166231451441,NA,NA,NA,NA,NA,NA,NA,2.63905732961526,0.306347308553047,0.217391304347826,0.277777777777778
"61311","020714_2_36_112","6","Glucose","DDFIX","24",113,"/Volumes/TOSH/UCI/MyData/NewScopeUnbudded/Analysis//DATA_SST_DDFX","Single",NA,1.423628,1.55338,2.005593,34.474327,18.578278,NA,27.81917,7.8656850090869,0.423380735775775,0.228160654422257,0.806953243786311,13,13,2,1.83333333333333,0,0,0,0,5,15.1153,2.13993615384615,1.55101742503396,4.9373,0.461538461538462,1,1,1,0.538461538461538,0.384615384615385,0.172494172494172,0.213249027542624,0.560606060606061,0.156177156177156,0.188876527108385,0.5,2.15575158119658,1.08784778990502,NA,NA,NA,NA,NA,NA,NA,2.56494935746154,0.25618066637376,0.0476190476190476,0.0769230769230769
